-0.05,-0.49,9.91,2.9375,-0.3125,181.5625,13.3478713,74.7921277
-0.06,-0.52,9.94,2.9375,-0.3125,181.5625,13.3478716,74.7921278
-0.06,-0.49,9.95,2.9375,-0.3125,181.5625,13.3478715,74.7921278
-0.06,-0.49,9.95,2.9375,-0.3125,181.5625,13.3478719,74.7921271
-0.06,-0.51,9.91,2.9375,-0.3125,181.5625,13.3478715,74.7921272
-0.07,-0.5,9.93,2.9375,-0.3125,181.5625,13.3478710,74.7921274
-0.06,-0.51,9.93,2.9375,-0.3125,181.5625,13.3478713,74.7921278
-0.06,-0.51,9.93,2.9375,-0.3125,181.5625,13.3478712,74.7921270
-0.03,-0.49,9.94,2.9375,-0.3125,181.5625,13.3478717,74.7921276
-0.06,-0.47,9.95,2.9375,-0.3125,181.5625,13.3478719,74.7921274
-0.06,-0.47,9.95,2.9375,-0.3125,181.5625,13.3478712,74.7921275
-0.05,-0.49,9.93,2.9375,-0.3125,181.5625,13.3478713,74.7921270
-0.05,-0.51,9.93,2.9375,-0.3125,181.5625,13.3478714,74.7921274
-0.07,-0.51,9.93,2.9375,-0.3125,181.5625,13.3478712,74.7921272
-0.07,-0.51,9.93,2.9375,-0.3125,181.5625,13.3478718,74.7921271
-0.06,-0.51,9.92,2.9375,-0.3125,181.5625,13.3478716,74.7921272
-0.06,-0.5,9.93,2.9375,-0.3125,181.5625,13.3478717,74.7921270
-0.06,-0.5,9.93,2.9375,-0.3125,181.5625,13.3478719,74.7921272
-0.06,-0.53,9.94,2.9375,-0.3125,181.5625,13.3478717,74.7921274
-0.04,-0.5,9.92,2.9375,-0.3125,181.5625,13.3478712,74.7921279
-0.04,-0.5,9.92,2.9375,-0.3125,181.5625,13.3478719,74.7921274
-0.03,-0.52,9.91,2.9375,-0.3125,181.5625,13.3478712,74.7921276
-0.06,-0.5,9.93,2.9375,-0.3125,181.5625,13.3478717,74.7921276
-0.06,-0.52,9.94,2.9375,-0.3125,181.5625,13.3478718,74.7921270
-0.06,-0.52,9.94,2.9375,-0.3125,181.5625,13.3478711,74.7921279
-0.05,-0.51,9.93,2.9375,-0.3125,181.5625,13.3478716,74.7921271
-0.05,-0.52,9.95,2.9375,-0.3125,181.5625,13.3478715,74.7921275
-0.05,-0.52,9.95,2.9375,-0.3125,181.5625,13.3478711,74.7921277
-0.06,-0.5,9.9,2.9375,-0.3125,181.5625,13.3478719,74.7921277
-0.04,-0.51,9.95,2.9375,-0.3125,181.5625,13.3478715,74.7921270
-0.04,-0.51,9.93,2.9375,-0.3125,181.5625,13.3478711,74.7921270
-0.04,-0.51,9.93,2.9375,-0.3125,181.5625,13.3478717,74.7921275
-0.07,-0.51,9.91,2.9375,-0.3125,181.5625,13.3478710,74.7921277
-0.05,-0.5,9.9,2.9375,-0.3125,181.5625,13.3478712,74.7921276
-0.05,-0.5,9.9,2.9375,-0.3125,181.5625,13.3478716,74.7921272
-0.06,-0.5,9.89,2.9375,-0.3125,181.5625,13.3478718,74.7921274
-0.05,-0.5,9.91,2.9375,-0.3125,181.5625,13.3478710,74.7921277
-0.05,-0.5,9.91,2.9375,-0.3125,181.5625,13.3478716,74.7921275
-0.05,-0.52,9.93,2.9375,-0.3125,181.5625,13.3478716,74.7921279
-0.04,-0.52,9.92,2.9375,-0.3125,181.5625,13.3478713,74.7921273
-0.04,-0.52,9.92,2.9375,-0.3125,181.5625,13.3478716,74.7921273
-0.05,-0.51,9.91,2.9375,-0.3125,181.5625,13.3478711,74.7921278
-0.07,-0.52,9.89,2.9375,-0.3125,181.5625,13.3478711,74.7921272
-0.07,-0.52,9.89,2.9375,-0.3125,181.5625,13.3478714,74.7921271
-0.06,-0.49,9.9,2.9375,-0.3125,181.5625,13.3478717,74.7921276
-0.06,-0.52,9.92,2.9375,-0.3125,181.5625,13.3478714,74.7921278
-0.06,-0.52,9.92,2.9375,-0.3125,181.5625,13.3478718,74.7921276
-0.05,-0.53,9.93,2.9375,-0.3125,181.5625,13.3478711,74.7921272
-0.06,-0.51,9.92,2.9375,-0.3125,181.5625,13.3478712,74.7921272
-0.05,-0.51,9.91,2.9375,-0.3125,181.5625,13.3478713,74.7921279
-0.05,-0.51,9.91,2.9375,-0.3125,181.5625,13.3478714,74.7921279
-0.04,-0.51,9.92,2.9375,-0.3125,181.5625,13.3478712,74.7921278
-0.05,-0.5,9.93,2.9375,-0.3125,181.5625,13.3478712,74.7921271
-0.05,-0.5,9.93,2.9375,-0.3125,181.5625,13.3478712,74.7921278
-0.06,-0.52,9.92,2.9375,-0.3125,181.5625,13.3478713,74.7921278
-0.05,-0.52,9.93,2.9375,-0.3125,181.5625,13.3478710,74.7921274
-0.06,-0.49,9.88,2.9375,-0.3125,181.5625,13.3478718,74.7921279
-0.06,-0.49,9.88,2.9375,-0.3125,181.5625,13.3478714,74.7921276
-0.05,-0.49,9.9,2.9375,-0.3125,181.5625,13.3478716,74.7921271
-0.05,-0.49,9.94,2.9375,-0.3125,181.5625,13.3478716,74.7921270
-0.05,-0.49,9.94,2.9375,-0.3125,181.5625,13.3478711,74.7921276
-0.05,-0.5,9.93,2.9375,-0.3125,181.5625,13.3478716,74.7921273
-0.06,-0.52,9.93,2.9375,-0.3125,181.5625,13.3478710,74.7921273
-0.06,-0.52,9.93,2.9375,-0.3125,181.5625,13.3478718,74.7921273
-0.05,-0.52,9.91,2.9375,-0.3125,181.5625,13.3478710,74.7921278
-0.05,-0.49,9.9,2.9375,-0.3125,181.5625,13.3478713,74.7921279
-0.05,-0.5,9.96,2.9375,-0.3125,181.5625,13.3478715,74.7921276
-0.05,-0.5,9.96,2.9375,-0.3125,181.5625,13.3478712,74.7921273
-0.06,-0.52,9.91,2.9375,-0.3125,181.5625,13.3478713,74.7921274
-0.05,-0.49,9.96,2.9375,-0.3125,181.5625,13.3478718,74.7921272
-0.05,-0.49,9.96,2.9375,-0.3125,181.5625,13.3478712,74.7921279
-0.04,-0.51,9.92,2.9375,-0.3125,181.5625,13.3478714,74.7921272
-0.06,-0.49,9.92,2.9375,-0.3125,181.5625,13.3478713,74.7921275
-0.06,-0.5,9.92,2.9375,-0.3125,181.5625,13.3478715,74.7921277
-0.06,-0.5,9.92,2.9375,-0.3125,181.5625,13.3478715,74.7921274
-0.04,-0.51,9.96,2.9375,-0.3125,181.5625,13.3478711,74.7921275
-0.06,-0.51,9.91,2.9375,-0.3125,181.5625,13.3478713,74.7921276
-0.06,-0.51,9.91,2.9375,-0.3125,181.5625,13.3478718,74.7921278
-0.06,-0.5,9.91,2.9375,-0.3125,181.5625,13.3478718,74.7921274
-0.05,-0.52,9.92,2.9375,-0.3125,181.5625,13.3478717,74.7921272
-0.05,-0.52,9.92,2.9375,-0.3125,181.5625,13.3478717,74.7921277
-0.05,-0.49,9.92,2.9375,-0.3125,181.5625,13.3478713,74.7921270
-0.05,-0.48,9.94,2.9375,-0.3125,181.5625,13.3478718,74.7921270
-0.05,-0.48,9.94,2.9375,-0.3125,181.5625,13.3478710,74.7921275
-0.04,-0.52,9.93,2.9375,-0.3125,181.5625,13.3478715,74.7921277
-0.05,-0.52,9.93,2.9375,-0.3125,181.5625,13.3478717,74.7921276
-0.05,-0.52,9.93,2.9375,-0.3125,181.5625,13.3478713,74.7921273
-0.04,-0.49,9.93,2.9375,-0.3125,181.5625,13.3478712,74.7921270
-0.05,-0.51,9.93,2.9375,-0.3125,181.5625,13.3478716,74.7921278
-0.05,-0.51,9.93,2.9375,-0.3125,181.5625,13.3478711,74.7921276
-0.05,-0.53,9.93,2.9375,-0.3125,181.5625,13.3478713,74.7921278
-0.04,-0.52,9.93,2.9375,-0.3125,181.5625,13.3478711,74.7921271
-0.05,-0.5,9.93,2.9375,-0.3125,181.5625,13.3478711,74.7921271
-0.05,-0.5,9.93,2.9375,-0.3125,181.5625,13.3478717,74.7921276
-0.06,-0.51,9.94,2.9375,-0.3125,181.5625,13.3478713,74.7921277
-0.06,-0.51,9.93,2.9375,-0.3125,181.5625,13.3478718,74.7921273
-0.06,-0.51,9.93,2.9375,-0.3125,181.5625,13.3478711,74.7921272
-0.05,-0.49,9.94,2.9375,-0.3125,181.5625,13.3478717,74.7921276
-0.05,-0.49,9.95,2.9375,-0.3125,181.5625,13.3478711,74.7921275
-0.04,-0.52,9.92,2.9375,-0.3125,181.5625,13.3478714,74.7921276
-0.04,-0.52,9.92,2.9375,-0.3125,181.5625,13.3478712,74.7921275
-0.07,-0.52,9.92,2.9375,-0.3125,181.5625,13.3478716,74.7921277
-0.05,-0.51,9.92,2.9375,-0.3125,181.5625,13.3478713,74.7921276
-0.05,-0.51,9.92,2.9375,-0.3125,181.5625,13.3478718,74.7921279
-0.04,-0.5,9.93,2.9375,-0.3125,181.5625,13.3478714,74.7921273
-0.06,-0.52,9.92,2.9375,-0.3125,181.5625,13.3478719,74.7921276
-0.06,-0.52,9.92,2.9375,-0.3125,181.5625,13.3478716,74.7921273
-0.06,-0.5,9.9,2.9375,-0.3125,181.5625,13.3478712,74.7921270
-0.04,-0.52,9.93,2.9375,-0.3125,181.5625,13.3478717,74.7921273
-0.05,-0.51,9.92,2.9375,-0.3125,181.5625,13.3478718,74.7921275
-0.05,-0.51,9.92,2.9375,-0.3125,181.5625,13.3478715,74.7921272
-0.06,-0.49,9.94,2.9375,-0.3125,181.5625,13.3478714,74.7921271
-0.04,-0.5,9.94,2.9375,-0.3125,181.5625,13.3478713,74.7921270
-0.04,-0.5,9.94,2.9375,-0.3125,181.5625,13.3478715,74.7921274
-0.05,-0.52,9.89,2.9375,-0.3125,181.5625,13.3478715,74.7921274
-0.05,-0.5,9.92,2.9375,-0.3125,181.5625,13.3478712,74.7921271
-0.04,-0.49,9.94,2.9375,-0.3125,181.5625,13.3478717,74.7921272
-0.04,-0.49,9.94,2.9375,-0.3125,181.5625,13.3478711,74.7921275
-0.05,-0.48,9.92,2.9375,-0.3125,181.5625,13.3478712,74.7921276
-0.06,-0.5,9.92,2.9375,-0.3125,181.5625,13.3478718,74.7921275
-0.06,-0.5,9.92,2.9375,-0.3125,181.5625,13.3478715,74.7921276
-0.03,-0.5,9.94,2.9375,-0.3125,181.5625,13.3478716,74.7921272
-0.04,-0.48,9.92,2.9375,-0.3125,181.5625,13.3478716,74.7921270
-0.06,-0.52,9.93,2.9375,-0.3125,181.5625,13.3478716,74.7921274
-0.06,-0.52,9.93,2.9375,-0.3125,181.5625,13.3478714,74.7921271
-0.05,-0.52,9.93,2.9375,-0.3125,181.5625,13.3478710,74.7921278
-0.05,-0.53,9.95,2.9375,-0.3125,181.5625,13.3478717,74.7921276
-0.05,-0.53,9.95,2.9375,-0.3125,181.5625,13.3478717,74.7921273
-0.04,-0.48,9.91,2.9375,-0.3125,181.5625,13.3478718,74.7921277
