0.09,-0.79,9.94,4.25,0.375,193.4375,13.3478716,74.7921277
0.03,-0.73,9.88,4.25,0.375,193.4375,13.3478717,74.7921273
0.04,-0.74,9.85,4.25,0.375,193.4375,13.3478714,74.7921272
0.1,-0.8,9.95,4.25,0.375,193.4375,13.3478717,74.7921274
0.06,-0.74,9.87,4.25,0.375,193.4375,13.3478717,74.7921273
0.13,-0.76,9.84,4.25,0.375,193.5,13.3478717,74.7921271
0.02,-0.87,9.9,4.3125,0.375,193.4375,13.3478718,74.7921278
0.09,-0.75,9.91,4.3125,0.4375,193.5,13.3478711,74.7921277
0.0,-0.71,9.89,4.3125,0.4375,193.4375,13.3478717,74.7921270
0.5,-0.43,9.84,4.25,0.375,193.5,13.3478713,74.7921279
0.15,-0.8,9.87,4.25,0.375,193.4375,13.3478719,74.7921275
0.3,-0.86,9.62,4.1875,0.3125,193.5625,13.3478711,74.7921273
0.08,-0.75,9.99,4.1875,0.375,193.5625,13.3478714,74.7921272
0.08,-0.76,9.88,4.1875,0.375,193.5625,13.3478713,74.7921277
0.08,-0.76,9.9,4.1875,0.375,193.5625,13.3478715,74.7921275
0.07,-0.74,9.92,4.1875,0.375,193.5625,13.3478711,74.7921271
0.06,-0.77,9.9,4.1875,0.375,193.5625,13.3478717,74.7921277
0.12,-0.76,9.88,4.1875,0.375,193.5625,13.3478710,74.7921273
0.09,-0.75,9.89,4.1875,0.375,193.5625,13.3478717,74.7921274
0.08,-0.78,9.94,4.1875,0.375,193.5625,13.3478718,74.7921273
0.04,-0.78,9.95,4.1875,0.375,193.5625,13.3478715,74.7921273
0.05,-0.76,9.96,4.1875,0.375,193.5625,13.3478718,74.7921277
0.06,-0.76,9.94,4.1875,0.375,193.5625,13.3478710,74.7921274
0.07,-0.77,9.94,4.1875,0.375,193.5625,13.3478712,74.7921274
0.05,-0.75,9.96,4.1875,0.375,193.5625,13.3478711,74.7921278
0.1,-0.75,9.93,4.1875,0.375,193.5625,13.3478711,74.7921278
0.06,-0.78,9.94,4.1875,0.375,193.5625,13.3478716,74.7921279
0.04,-0.76,9.98,4.1875,0.375,193.5625,13.3478715,74.7921277
0.05,-0.77,9.97,4.1875,0.375,193.5625,13.3478717,74.7921270
0.06,-0.77,9.93,4.1875,0.375,193.5625,13.3478714,74.7921276
0.07,-0.76,9.94,4.1875,0.375,193.5625,13.3478712,74.7921276
0.11,-0.86,9.97,4.1875,0.375,193.5625,13.3478711,74.7921271
0.06,-0.77,9.95,4.25,0.375,193.5625,13.3478715,74.7921274
0.11,-0.79,9.89,4.25,0.375,193.5625,13.3478711,74.7921272
0.06,-0.77,9.93,4.25,0.375,193.5625,13.3478711,74.7921278
0.09,-0.77,9.94,4.25,0.375,193.5625,13.3478717,74.7921275
0.09,-0.75,9.87,4.25,0.375,193.5625,13.3478719,74.7921279
0.12,-0.76,9.88,4.25,0.375,193.5625,13.3478715,74.7921275
0.07,-0.75,9.92,4.25,0.375,193.5625,13.3478710,74.7921279
0.06,-0.77,9.93,4.25,0.375,193.5625,13.3478710,74.7921275
0.06,-0.75,9.94,4.25,0.375,193.5625,13.3478718,74.7921276
0.08,-0.77,9.87,4.25,0.375,193.5625,13.3478717,74.7921278
0.06,-0.76,9.96,4.25,0.375,193.5625,13.3478713,74.7921276
0.07,-0.78,9.95,4.25,0.375,193.5625,13.3478713,74.7921278
0.08,-0.75,9.93,4.25,0.375,193.5625,13.3478719,74.7921271
0.09,-0.75,9.9,4.25,0.375,193.5625,13.3478715,74.7921275
0.07,-0.77,9.94,4.25,0.375,193.5625,13.3478718,74.7921273
0.11,-0.77,9.9,4.25,0.375,193.5625,13.3478712,74.7921275
0.1,-0.79,9.9,4.25,0.375,193.5625,13.3478715,74.7921270
0.03,-0.76,9.94,4.25,0.375,193.5625,13.3478712,74.7921277
0.11,-0.76,9.89,4.25,0.375,193.5625,13.3478718,74.7921276
0.12,-0.75,9.87,4.25,0.375,193.5625,13.3478713,74.7921273
0.08,-0.75,9.87,4.25,0.375,193.5625,13.3478717,74.7921273
0.07,-0.76,9.91,4.25,0.375,193.5625,13.3478718,74.7921270
0.09,-0.76,9.91,4.25,0.375,193.5625,13.3478717,74.7921279
0.08,-0.77,9.91,4.25,0.375,193.5625,13.3478715,74.7921272
0.1,-0.76,9.9,4.25,0.375,193.5625,13.3478718,74.7921276
0.07,-0.76,9.92,4.25,0.375,193.5625,13.3478716,74.7921276
0.09,-0.79,9.89,4.25,0.375,193.5625,13.3478718,74.7921272
0.08,-0.77,9.94,4.25,0.375,193.5625,13.3478710,74.7921271
0.09,-0.76,9.91,4.25,0.375,193.5625,13.3478712,74.7921277
0.09,-0.78,9.9,4.25,0.375,193.5625,13.3478717,74.7921271
0.06,-0.79,9.92,4.25,0.375,193.5625,13.3478714,74.7921276
0.09,-0.76,9.89,4.25,0.375,193.5625,13.3478710,74.7921270
0.08,-0.76,9.92,4.25,0.375,193.5625,13.3478719,74.7921277
0.08,-0.78,9.91,4.25,0.375,193.5625,13.3478715,74.7921273
0.07,-0.76,9.93,4.25,0.375,193.5625,13.3478713,74.7921277
0.07,-0.76,9.92,4.25,0.375,193.5625,13.3478717,74.7921278
0.08,-0.79,9.92,4.25,0.375,193.5625,13.3478719,74.7921277
0.07,-0.76,9.91,4.25,0.375,193.5625,13.3478717,74.7921276
0.08,-0.76,9.91,4.25,0.375,193.5625,13.3478715,74.7921276
0.07,-0.75,9.93,4.25,0.375,193.5625,13.3478717,74.7921278
0.09,-0.79,9.91,4.25,0.375,193.5625,13.3478719,74.7921274
0.07,-0.79,9.88,4.25,0.375,193.5625,13.3478711,74.7921272
0.08,-0.77,9.92,4.25,0.375,193.5625,13.3478711,74.7921275
0.08,-0.76,9.89,4.25,0.375,193.5625,13.3478716,74.7921276
0.09,-0.76,9.89,4.25,0.375,193.5625,13.3478715,74.7921274
0.09,-0.75,9.88,4.25,0.375,193.5625,13.3478717,74.7921271
0.08,-0.78,9.93,4.25,0.375,193.5625,13.3478715,74.7921276
0.07,-0.77,9.93,4.25,0.375,193.5625,13.3478718,74.7921270
0.08,-0.78,9.93,4.25,0.375,193.5625,13.3478712,74.7921275
0.09,-0.75,9.94,4.25,0.375,193.5625,13.3478717,74.7921273
0.09,-0.77,9.92,4.25,0.375,193.5625,13.3478710,74.7921275
0.07,-0.76,9.91,4.25,0.375,193.5625,13.3478711,74.7921277
0.08,-0.75,9.91,4.25,0.375,193.5625,13.3478713,74.7921274
0.07,-0.73,9.9,4.25,0.375,193.5625,13.3478714,74.7921271
0.08,-0.75,9.9,4.25,0.375,193.5625,13.3478713,74.7921273
0.07,-0.78,9.91,4.25,0.375,193.5625,13.3478710,74.7921271
0.09,-0.76,9.91,4.25,0.375,193.5625,13.3478710,74.7921276
0.08,-0.77,9.89,4.25,0.375,193.5625,13.3478716,74.7921275
0.11,-0.78,9.89,4.25,0.375,193.5625,13.3478711,74.7921271
0.07,-0.77,9.94,4.25,0.375,193.5625,13.3478719,74.7921270
0.1,-0.74,9.91,4.25,0.375,193.5625,13.3478717,74.7921274
0.09,-0.75,9.89,4.25,0.375,193.5625,13.3478717,74.7921274
0.07,-0.77,9.92,4.25,0.375,193.5625,13.3478713,74.7921278
0.09,-0.75,9.92,4.25,0.375,193.5625,13.3478717,74.7921272
0.07,-0.76,9.89,4.25,0.375,193.5625,13.3478712,74.7921270
0.07,-0.77,9.91,4.25,0.375,193.5625,13.3478714,74.7921278
0.09,-0.77,9.92,4.25,0.375,193.5625,13.3478716,74.7921275
0.07,-0.74,9.9,4.25,0.375,193.5625,13.3478711,74.7921277
0.08,-0.76,9.93,4.25,0.375,193.5625,13.3478710,74.7921276
0.08,-0.75,9.94,4.25,0.375,193.5625,13.3478710,74.7921274
0.09,-0.74,9.89,4.25,0.375,193.5625,13.3478712,74.7921270
0.1,-0.78,9.92,4.25,0.375,193.5625,13.3478718,74.7921278
0.09,-0.77,9.91,4.25,0.375,193.5625,13.3478715,74.7921274
0.08,-0.77,9.89,4.25,0.375,193.5625,13.3478710,74.7921277
0.08,-0.77,9.93,4.25,0.375,193.5625,13.3478714,74.7921273
0.08,-0.78,9.91,4.25,0.375,193.5625,13.3478719,74.7921277
0.07,-0.76,9.92,4.25,0.375,193.5625,13.3478716,74.7921270
0.09,-0.77,9.9,4.25,0.375,193.5625,13.3478712,74.7921272
0.07,-0.77,9.94,4.25,0.375,193.5625,13.3478714,74.7921279
0.07,-0.78,9.9,4.25,0.375,193.5625,13.3478715,74.7921277
0.08,-0.76,9.92,4.25,0.375,193.5625,13.3478711,74.7921274
0.07,-0.79,9.94,4.25,0.375,193.5625,13.3478710,74.7921275
0.07,-0.78,9.94,4.25,0.375,193.5625,13.3478713,74.7921274
0.11,-0.74,9.87,4.25,0.375,193.5625,13.3478713,74.7921270
0.07,-0.75,9.9,4.25,0.375,193.5625,13.3478719,74.7921279
0.09,-0.77,9.87,4.25,0.375,193.5625,13.3478719,74.7921276
0.07,-0.77,9.92,4.25,0.375,193.5625,13.3478718,74.7921272
0.06,-0.78,9.96,4.25,0.375,193.5625,13.3478717,74.7921276
0.06,-0.77,9.92,4.25,0.375,193.5625,13.3478712,74.7921271
0.11,-0.76,9.88,4.25,0.375,193.5625,13.3478713,74.7921279
0.07,-0.76,9.95,4.25,0.375,193.5625,13.3478712,74.7921277
0.05,-0.77,9.98,4.25,0.375,193.5625,13.3478714,74.7921279
0.07,-0.77,9.94,4.25,0.375,193.5625,13.3478715,74.7921277
0.07,-0.75,9.92,4.25,0.375,193.5625,13.3478714,74.7921274
0.08,-0.75,9.9,4.25,0.375,193.5625,13.3478712,74.7921273
0.1,-0.78,9.87,4.25,0.375,193.5625,13.3478717,74.7921272
0.06,-0.76,9.93,4.25,0.375,193.5625,13.3478717,74.7921273
0.07,-0.76,9.91,4.25,0.375,193.5625,13.3478717,74.7921270
0.05,-0.76,9.92,4.25,0.375,193.5625,13.3478712,74.7921275
0.07,-0.75,9.91,4.25,0.375,193.5625,13.3478718,74.7921274
0.09,-0.76,9.91,4.25,0.375,193.5625,13.3478715,74.7921276
0.06,-0.75,9.91,4.25,0.375,193.5625,13.3478718,74.7921270
0.04,-0.76,9.91,4.25,0.375,193.5625,13.3478719,74.7921277
0.11,-0.78,9.89,4.25,0.375,193.5625,13.3478718,74.7921274
0.16,-0.73,9.88,4.25,0.375,193.625,13.3478715,74.7921277
0.13,-0.77,9.87,4.25,0.375,193.625,13.3478716,74.7921274
0.05,-0.76,9.92,4.25,0.375,193.625,13.3478718,74.7921272
0.06,-0.75,9.96,4.25,0.375,193.625,13.3478716,74.7921274
0.09,-0.79,9.85,4.25,0.375,193.625,13.3478717,74.7921273
0.11,-0.76,9.9,4.25,0.375,193.625,13.3478715,74.7921279
0.06,-0.75,9.94,4.25,0.375,193.625,13.3478711,74.7921276
0.12,-0.79,9.93,4.25,0.375,193.625,13.3478715,74.7921276
0.05,-0.78,9.94,4.25,0.375,193.625,13.3478718,74.7921270
0.09,-0.75,9.93,4.25,0.375,193.625,13.3478716,74.7921275
0.1,-0.77,9.87,4.25,0.375,193.625,13.3478719,74.7921273
0.1,-0.78,9.9,4.25,0.375,193.625,13.3478713,74.7921270
0.12,-0.77,9.86,4.25,0.375,193.625,13.3478710,74.7921273
0.07,-0.75,9.95,4.25,0.375,193.625,13.3478713,74.7921279
0.08,-0.77,9.96,4.25,0.375,193.625,13.3478713,74.7921277
0.07,-0.72,9.94,4.25,0.375,193.625,13.3478713,74.7921279
0.1,-0.78,9.88,4.25,0.375,193.625,13.3478717,74.7921276
0.11,-0.76,9.88,4.25,0.375,193.625,13.3478715,74.7921277
0.1,-0.75,9.9,4.25,0.375,193.625,13.3478714,74.7921279
0.13,-0.75,9.87,4.25,0.375,193.625,13.3478714,74.7921278
0.07,-0.77,9.97,4.25,0.375,193.625,13.3478717,74.7921270
0.08,-0.78,9.92,4.25,0.375,193.625,13.3478716,74.7921274
0.07,-0.76,9.9,4.25,0.375,193.625,13.3478714,74.7921275
0.05,-0.75,9.93,4.25,0.375,193.625,13.3478711,74.7921270
0.11,-0.76,9.87,4.25,0.375,193.625,13.3478718,74.7921270
0.06,-0.75,9.95,4.25,0.375,193.625,13.3478713,74.7921272
0.13,-0.77,9.88,4.25,0.375,193.625,13.3478715,74.7921271
0.07,-0.75,9.91,4.25,0.375,193.625,13.3478712,74.7921277
0.05,-0.75,9.93,4.25,0.375,193.625,13.3478718,74.7921277
0.12,-0.76,9.85,4.25,0.375,193.625,13.3478711,74.7921270
0.1,-0.76,9.87,4.25,0.375,193.625,13.3478712,74.7921270
0.04,-0.78,9.94,4.25,0.375,193.625,13.3478711,74.7921273
0.07,-0.77,9.94,4.25,0.375,193.625,13.3478710,74.7921275
0.08,-0.76,9.9,4.25,0.375,193.625,13.3478719,74.7921274
0.11,-0.76,9.9,4.25,0.375,193.625,13.3478719,74.7921276
0.1,-0.75,9.89,4.25,0.375,193.625,13.3478715,74.7921275
0.07,-0.75,9.94,4.25,0.375,193.625,13.3478715,74.7921277
0.06,-0.76,9.94,4.25,0.375,193.625,13.3478712,74.7921273
0.12,-0.75,9.87,4.25,0.375,193.625,13.3478712,74.7921279
0.1,-0.76,9.86,4.25,0.375,193.625,13.3478712,74.7921271
0.05,-0.76,9.93,4.25,0.375,193.625,13.3478715,74.7921275
0.1,-0.77,9.88,4.25,0.375,193.625,13.3478713,74.7921277
0.1,-0.75,9.92,4.25,0.375,193.625,13.3478715,74.7921279
0.06,-0.77,9.94,4.25,0.375,193.625,13.3478712,74.7921278
0.07,-0.76,9.92,4.25,0.375,193.625,13.3478710,74.7921276
0.06,-0.78,9.96,4.25,0.375,193.625,13.3478715,74.7921277
0.08,-0.75,9.89,4.25,0.375,193.625,13.3478716,74.7921273
0.05,-0.76,9.94,4.25,0.375,193.625,13.3478719,74.7921278
0.08,-0.77,9.9,4.25,0.375,193.625,13.3478719,74.7921275
0.07,-0.74,9.95,4.25,0.375,193.625,13.3478711,74.7921278
0.07,-0.77,9.94,4.25,0.375,193.625,13.3478714,74.7921276
0.06,-0.75,9.95,4.25,0.375,193.625,13.3478718,74.7921270
0.11,-0.76,9.89,4.25,0.375,193.625,13.3478710,74.7921279
0.06,-0.76,9.94,4.25,0.375,193.625,13.3478714,74.7921275
0.06,-0.75,9.93,4.25,0.375,193.625,13.3478716,74.7921270
0.13,-0.76,9.89,4.25,0.375,193.625,13.3478710,74.7921270
0.11,-0.76,9.87,4.25,0.375,193.625,13.3478719,74.7921276
0.07,-0.75,9.87,4.25,0.375,193.625,13.3478713,74.7921274
0.06,-0.76,9.88,4.25,0.375,193.625,13.3478716,74.7921278
0.05,-0.75,9.94,4.25,0.375,193.625,13.3478719,74.7921279
0.09,-0.75,9.94,4.25,0.375,193.625,13.3478712,74.7921274
0.1,-0.76,9.91,4.25,0.375,193.625,13.3478719,74.7921277
0.09,-0.81,9.93,4.25,0.375,193.625,13.3478718,74.7921274
0.12,-0.77,9.89,4.25,0.375,193.625,13.3478718,74.7921274
0.05,-0.72,9.9,4.25,0.375,193.625,13.3478718,74.7921277
0.07,-0.76,9.91,4.25,0.375,193.625,13.3478714,74.7921275
0.07,-0.76,9.91,4.25,0.375,193.625,13.3478716,74.7921279
0.09,-0.75,9.94,4.25,0.375,193.625,13.3478715,74.7921279
0.13,-0.77,9.87,4.25,0.375,193.625,13.3478719,74.7921274
0.09,-0.76,9.89,4.25,0.375,193.625,13.3478716,74.7921277
0.06,-0.76,9.95,4.25,0.375,193.625,13.3478714,74.7921274
0.11,-0.77,9.87,4.25,0.375,193.625,13.3478718,74.7921275
0.09,-0.75,9.92,4.25,0.375,193.625,13.3478716,74.7921275
0.11,-0.75,9.88,4.25,0.375,193.625,13.3478710,74.7921275
0.11,-0.77,9.9,4.25,0.375,193.625,13.3478710,74.7921273
0.09,-0.78,9.89,4.25,0.375,193.625,13.3478718,74.7921279
0.08,-0.76,9.9,4.25,0.375,193.625,13.3478719,74.7921279
0.09,-0.76,9.86,4.25,0.375,193.625,13.3478718,74.7921279
0.07,-0.76,9.9,4.25,0.375,193.625,13.3478717,74.7921271
0.05,-0.75,9.94,4.25,0.375,193.625,13.3478718,74.7921270
0.06,-0.76,9.97,4.25,0.375,193.625,13.3478712,74.7921271
0.08,-0.73,9.87,4.25,0.375,193.625,13.3478713,74.7921278
0.03,-0.77,9.91,4.25,0.375,193.625,13.3478712,74.7921270
0.09,-0.78,9.92,4.25,0.375,193.625,13.3478717,74.7921270
0.05,-0.78,9.95,4.25,0.375,193.625,13.3478713,74.7921270
0.12,-0.78,9.91,4.25,0.375,193.625,13.3478711,74.7921279
0.06,-0.79,9.93,4.25,0.375,193.625,13.3478714,74.7921276
0.13,-0.78,9.89,4.25,0.375,193.625,13.3478714,74.7921271
0.05,-0.75,9.91,4.25,0.375,193.625,13.3478711,74.7921277
0.1,-0.77,9.87,4.25,0.375,193.625,13.3478711,74.7921272
0.12,-0.77,9.91,4.25,0.375,193.625,13.3478711,74.7921274
0.06,-0.76,9.97,4.25,0.375,193.625,13.3478712,74.7921275
0.05,-0.72,9.95,4.25,0.375,193.625,13.3478712,74.7921276
0.13,-0.82,9.92,4.25,0.375,193.625,13.3478719,74.7921275
